id,text,document_id,location_id,sentence_id
6283,Roslin Chapel,7,1547,6283
6285,Roslin,7,1166,6285
6286,Roslin,7,1166,6286
6288,Roslin,7,1166,6288
6289,Roslin,7,1166,6289
6293,Roslin,7,1166,6293
6302,Roslin,7,1166,6302
6303,Roslin,7,1166,6303
6306,Roslin,7,1166,6306
6307,Roslin Castle,7,1567,6307
6308,Roslin Castle,7,1567,6308
6309,Roslin,7,1166,6309
6311,Leith,7,212,6311
6312,Craigmillar,7,1105,6312
6313,Roslin,7,1166,6313
6314,Roslin,7,1166,6314
6315,Edinburgh,7,91,6315
6316,Roslin,7,1166,6316
6317,Roslin,7,1166,6317
6318,Roslin,7,1166,6318
6320,Edinburgh,7,91,6320
6321,Roslin,7,1166,6321
6322,Roslin,7,1166,6322
6323,Roslin Castle,7,1567,6323
6324,Roslin,7,1166,6324
6326,Roslin,7,1166,6326
6328,Roslin,7,1166,6328
6330,Roslin Castle,7,1567,6330
6332,Roslin Castle,7,1567,6332
6334,Roslin Castle,7,1567,6334
6335,Roslin Castle,7,1567,6335
6343,Roslin,7,1166,6343
6345,Roslin,7,1166,6345
6347,Roslin,7,1166,6347
6349,Roslin,7,1166,6349
6351,Roslin,7,1166,6351
6352,Roslin,7,1166,6352
6353,Roslin,7,1166,6353
6354,Roslin,7,1166,6354
6356,Roslin,7,1166,6356
6357,Edinburgh,7,91,6357
6358,Roslin,7,1166,6358
6359,Roslin,7,1166,6359
6361,Roslin,7,1166,6361
6365,Roslin,7,1166,6365
6369,Roslin,7,1166,6369
6372,Roslin,7,1166,6372
6373,Roslin,7,1166,6373
6376,Wallace's Cave,7,1576,6376
6378,Bilston,7,1577,6378
6379,Roslin,7,1166,6379
6380,Blackford Hill,7,1578,6380
6382,Roslin,7,1166,6382
6386,Roslin,7,1166,6386
6388,Roslin,7,1166,6388
6389,Roslin Castle,7,1567,6389
6392,Roslin,7,1166,6392
6411,Roslin,7,1166,6411
6416,Roslin Castle,7,1567,6416
6418,Guard Room,7,1586,6418
6419,Hawthornden Castle,7,1587,6419
6421,Leith,7,212,6421
6427,Leith,7,212,6427
6429,Edinburgh,7,91,6429
6430,Edinburgh,7,91,6430
6445,Musselburgh,7,1108,6445
6449,Edinburgh,8,91,6449
6454,Bruntsfield House,8,1593,6454
6459,Sunnyside,8,1596,6459
6460,Sunnyside,8,1596,6460
6463,Greyfriars,8,1093,6463
6465,Leith,8,212,6465
6467,University of Edinburgh,8,1599,6467
6469,Leith,8,212,6469
6476,Leith,8,212,6476
6477,Sunnyside,8,1596,6477
6478,Bruntsfield House,8,1593,6478
6481,Edinburgh,8,91,6481
6494,West Port,8,215,6494
6495,West Port,8,215,6495
6496,Edinburgh,8,91,6496
6497,West Port,8,215,6497
6499,Grassmarket,8,214,6499
6500,New Town,8,210,6500
6501,High Riggs,8,1608,6501
6502,West Port,8,215,6502
6504,Ponton Street,8,1610,6504
6505,Candlemaker Row,8,1611,6505
6506,West Port,8,215,6506
6523,Leith Walk,8,1615,6523
6524,Edinburgh,8,91,6524
6528,Princes Street,8,528,6528
6529,Old Town,8,90,6529
6530,North Bridge,8,227,6530
6532,St. Giles's,8,191,6532
6535,Cowgate,8,555,6535
6537,High Street,8,205,6537
6540,Ramsay House,8,1618,6540
6541,Cramond,8,1619,6541
6555,Bruntsfield House,8,1593,6555
6560,Edinburgh,8,91,6560
6567,Edinburgh,8,91,6567
6569,Calton,8,1624,6569
6580,Writers' Court,8,1626,6580
6581,Edinburgh,8,91,6581
6582,High Street,8,205,6582
6586,Edinburgh,8,91,6586
6587,Blackford,8,1627,6587
6588,Edinburgh,8,91,6588
6590,North Loch,8,1628,6590
6592,Braid Hills,8,1630,6592
6595,Edinburgh,8,91,6595
6596,Edinburgh,8,91,6596
6597,Edinburgh,8,91,6597
6598,Gibb's Close,8,1631,6598
6599,Canongate,8,206,6599
6600,Canongate,8,206,6600
6601,Gibb's Close,8,1631,6601
6602,West Port,8,215,6602
6605,Waterloo Place,8,1632,6605
6609,Edinburgh,8,91,6609
6613,North Bridge,8,227,6613
6614,Princes Street,8,528,6614
6617,Braid Hills,8,1630,6617
6618,Edinburgh,8,91,6618
6620,West Port,8,215,6620
6621,Edinburgh,8,91,6621
6623,Edinburgh,8,91,6623
6625,High Street,8,205,6625
6626,High Street,8,205,6626
6627,Brown's Close,8,1635,6627
6628,West Port,8,215,6628
6629,Cowgate,8,555,6629
6630,London Street,8,1636,6630
6632,Newhaven,9,1487,6632
6633,Newhaven,9,1487,6633
6635,Cramond,9,1619,6635
6637,Edinburgh,9,91,6637
6640,Edinburgh,9,91,6640
6641,Edinburgh,9,91,6641
6642,Paul's Work,9,1639,6642
6643,New Town,9,210,6643
6646,Corstorphine Hill,9,1641,6646
6648,Tolbooth,9,949,6648
6650,Edinburgh,9,91,6650
6651,Edinburgh,9,91,6651
6652,Edinburgh,9,91,6652
6654,Edinburgh,9,91,6654
6656,Edinburgh,9,91,6656
6659,Hunter's Bog,9,1645,6659
6662,Edinburgh,9,91,6662
6666,Edinburgh,9,91,6666
6667,Forth,9,247,6667
6691,Beechwood House,9,1659,6691
6696,Lothian Road,9,1661,6696
6697,Lothian Road,9,1661,6697
6698,Randolph Crescent,9,1662,6698
6702,Randolph Crescent,9,1662,6702
6704,Edinburgh,9,91,6704
6707,Ramsay House,9,1663,6707
6710,Edinburgh,9,91,6710
6734,Edinburgh,9,91,6734
6748,Ramsay House,9,1663,6748
6754,Bruntsfield,9,1666,6754
6755,Holyrood,9,185,6755
6756,Barnton,9,1667,6756
6757,Barnton,9,1667,6757
6758,Leith,9,212,6758
6766,Edinburgh,9,91,6766
6784,Gorgie,9,1671,6784
6786,Water of Leith,9,253,6786
6787,Queensferry Street,9,1673,6787
6788,Water of Leith,9,253,6788
6789,Hanover Street,9,1674,6789
6790,Leith,9,212,6790
6791,Water of Leith,9,253,6791
6792,Cumberland Street,9,1675,6792
6795,Edinburgh,9,91,6795
6819,Hunter's Bog,9,1645,6819
6820,Colinton,9,1678,6820
6821,Bruntsfield,9,1666,6821
6826,Leith,9,212,6826
6827,Leith,9,212,6827
6828,Leith,9,212,6828
6831,Hunter's Bog,9,1645,6831
6832,Duddingston,9,1680,6832
6833,Portobello,9,1200,6833
6836,Leith,9,212,6836
6838,Leith,9,212,6838
6841,High Street,9,205,6841
6843,Leith,9,212,6843
6844,Edinburgh,9,91,6844
6845,Leith,9,212,6845
6850,Habbie's Howe,9,1685,6850
6851,Edinburgh,9,91,6851
6852,Habbie's Howe,9,1685,6852
6855,Barnton,9,1667,6855
6858,Habbie's Howe,9,1685,6858
6859,Habbie's Howe,9,1685,6859
6860,Barnton,9,1667,6860
6862,High Street,9,205,6862
6864,Edinburgh,9,91,6864
6866,Corstorphine,9,257,6866
6867,Edinburgh,9,91,6867
6868,Habbie's Howe,9,1685,6868
6869,Beechwood House,9,1659,6869
6881,Edinburgh,10,91,6881
6882,Edinburgh,10,91,6882
6891,Edinburgh,10,91,6891
6892,Edinburgh,10,91,6892
6899,Edinburgh,10,91,6899
6900,Edinburgh,10,91,6900
6904,Bruntsfield,10,1666,6904
6910,Beechwood House,10,1659,6910
6924,Regent Street,10,443,6924
6942,Edinburgh,10,91,6942
6949,Regent Street,10,443,6949
6962,Haymarket,10,686,6962
6967,Barnton,10,1667,6967
6968,Haymarket,10,686,6968
6972,Haymarket,10,686,6972
6974,Bedford Street,10,1706,6974
6979,Bruntsfield,10,1666,6979
6984,Auld Reekie,10,186,6984
6988,Hanover Street,10,1674,6988
6991,Edinburgh,10,91,6991
6995,Cafe Royal,10,1710,6995
6996,Princes Street,10,528,6996
6997,High Street,10,205,6997
7000,Ponton Street,10,1610,7000
7001,West Port,10,215,7001
7002,Edinburgh,10,91,7002
7003,Edinburgh,10,91,7003
7005,Randolph Crescent,10,1662,7005
7007,Edinburgh,10,91,7007
7018,Barnton,10,1667,7018
7019,Barnton,10,1667,7019
7021,Barnton,10,1667,7021
7043,West End,10,700,7043
7059,Edinburgh,10,91,7059
7061,Haymarket,10,686,7061
7067,Edinburgh,10,91,7067
7079,Edinburgh,10,91,7079
7087,Barnton,10,1667,7087
7092,Habbie's Howe,10,1685,7092
7104,Edinburgh,10,91,7104
7106,Edinburgh,10,91,7106
7109,Bruntsfield,10,1666,7109
7112,Edinburgh,10,91,7112
7114,Edinburgh,10,91,7114
7120,Ramsay House,10,1663,7120
7121,Barnton,10,1667,7121
7122,Ramsay House,10,1663,7122
7137,Haymarket,10,686,7137
7143,Edinburgh,10,91,7143
7145,Water of Leith,10,253,7145
7146,High Street,10,205,7146
7149,Edinburgh,10,91,7149
7150,Union Canal,10,1724,7150
7151,Edinburgh,10,91,7151
7152,Edinburgh,10,91,7152
7153,Water of Leith,10,253,7153
7154,Water of Leith,10,253,7154
7155,Water of Leith,10,253,7155
7156,West Port,10,215,7156
7157,Water of Leith,10,253,7157
7159,Edinburgh,10,91,7159
7161,Edinburgh,10,91,7161
7168,Edinburgh,10,91,7168
7169,Edinburgh,10,91,7169
7170,Edinburgh,10,91,7170
7174,Edinburgh,10,91,7174
7178,Edinburgh,10,91,7178
7181,Princes Street,10,528,7181
7182,Bruntsfield House,10,1593,7182
7184,Edinburgh,10,91,7184
7193,Edinburgh,10,91,7193
7194,Habbie's Howe,10,1685,7194
7195,Water of Leith,10,253,7195
7196,Queen's Theatre,10,1169,7196
7197,Morningside,10,217,7197
7262,Whitekirk,11,1749,7262
7267,Linlithgow,11,1752,7267
7269,Firth of Forth,11,189,7269
7314,Linlithgow,11,1752,7314
7327,Edinburgh,11,91,7327
7336,Edinburgh,11,91,7336
7339,Edinburgh,11,91,7339
7340,Edinburgh,11,91,7340
7344,Edinburgh,11,91,7344
7346,Edinburgh,11,91,7346
7347,Edinburgh,11,91,7347
7355,Dalkeith,11,1101,7355
7380,Edinburgh,11,91,7380
7416,Leith,11,212,7416
7427,Forth,11,247,7427
7432,Firth of Forth,11,189,7432
7444,Edinburgh,11,91,7444
7445,Edinburgh,11,91,7445
7451,Forth,11,247,7451
7482,Forth,11,247,7482
7483,Linlithgow,11,1752,7483
7485,Forth,11,247,7485
7499,Whitekirk,11,1749,7499
7521,Edinburgh,11,91,7521
7552,Edinburgh,11,91,7552
7586,Edinburgh,11,91,7586
7618,Linlithgow,11,1752,7618
7624,Forth,11,247,7624
7628,Edinburgh,11,91,7628
7636,Linlithgow Palace,11,1861,7636
7720,Firth of Forth,11,189,7720
7721,Edinburgh,11,91,7721
7722,Edinburgh,11,91,7722
7730,Edinburgh,11,91,7730
7733,Balm Well,11,1871,7733
7771,Edinburgh,11,91,7771
7792,Edinburgh,11,91,7792
7795,Dunglass,11,1878,7795
7796,Haddington,11,1879,7796
7810,Leith,11,212,7810
7815,Edinburgh,11,91,7815
7875,Edinburgh,11,91,7875
7876,Edinburgh,11,91,7876
7948,Haddington,11,1879,7948
7949,Haddington,11,1879,7949
7959,Edinburgh,11,91,7959
7960,Canongate,11,564,7960
7961,Edinburgh,11,91,7961
7962,Edinburgh,11,91,7962
7963,St Giles,11,1902,7963
7968,Edinburgh,11,91,7968
7970,Edinburgh,11,91,7970
7971,Leith,11,212,7971
7972,Leith,11,212,7972
7973,Edinburgh,11,91,7973
7974,Leith,11,212,7974
7975,Edinburgh,11,91,7975
7976,Leith,11,212,7976
7977,Leith,11,212,7977
7978,Edinburgh,11,91,7978
7979,Leith,11,212,7979
8062,Edinburgh,11,91,8062
8064,Forth,11,247,8064
8068,Edinburgh,11,91,8068
8069,Edinburgh,11,91,8069
8070,Leith,11,212,8070
8071,Leith,11,212,8071
8073,Leith,11,212,8073
8078,Linlithgow,11,1752,8078
8091,Leith,11,212,8091
8092,Edinburgh,11,91,8092
8094,Edinburgh,11,91,8094
8099,Holyrood,11,185,8099
8100,Edinburgh,11,91,8100
8103,Edinburgh,11,91,8103
8104,Edinburgh,11,91,8104
8111,Edinburgh,11,91,8111
8156,Mons Meg,11,219,8156
8157,Canongate,11,564,8157
8159,Holyrood,11,185,8159
8160,Edinburgh,11,91,8160
8177,Forth,11,247,8177
8202,Glenesk,11,1941,8202
8266,Gosford,11,1960,8266
8269,Auldhame,11,1963,8269
8327,Dunglass,11,1878,8327
8328,Innerwick,11,1977,8328
8336,Prestonpans,11,1199,8336
8340,St Giles,11,1902,8340
8343,High Street,11,205,8343
8345,Leith,11,212,8345
8346,Leith,11,212,8346
8354,Canongate,11,564,8354
8356,Edinburgh,11,91,8356
8357,Edinburgh,11,91,8357
8370,Linlithgow,11,1752,8370
8371,Linlithgow,11,1752,8371
8372,Edinburgh,11,91,8372
8373,Forth,11,247,8373
8375,Forth,11,247,8375
8376,Leith,11,212,8376
8403,Haddington,11,1879,8403
8425,Leith,11,212,8425
8458,Edinburgh,11,91,8458
8464,Edinburgh,11,91,8464
8475,Edinburgh,11,91,8475
8490,Leith,11,212,8490
8494,Leith,11,212,8494
8495,Cramond,11,1619,8495
8496,Leith,11,212,8496
8498,Edinburgh,11,91,8498
8499,Edinburgh,11,91,8499
8501,Edinburgh,11,91,8501
8509,Prestonpans,11,1199,8509
8510,Newhaven,11,1487,8510
8511,Musselburgh,11,1108,8511
8512,Leith,11,212,8512
8513,Leith,11,212,8513
8514,Cramond,11,1619,8514
8515,Leith,11,212,8515
8516,Leith,11,212,8516
8517,Edinburgh,11,91,8517
8518,Leith,11,212,8518
8520,Morrison's Haven,11,2007,8520
8521,Prestonpans,11,1199,8521
8522,Newbattle Abbey,11,2008,8522
8523,Newhaven,11,1487,8523
8526,Leith,11,212,8526
8527,Cramond,11,1619,8527
8529,Leith,11,212,8529
8531,Edinburgh,11,91,8531
8532,Leith,11,212,8532
8538,Linlithgow,11,1752,8538
8550,Leith,11,212,8550
8576,South Inch,11,2023,8576
8579,Greyfriars,11,1093,8579
8608,Leith,11,212,8608
8667,Leith,11,212,8667
8753,Forth,11,247,8753
8853,Leith,11,212,8853
8863,Leith,11,212,8863
8865,Leith,11,212,8865
8869,Leith,11,212,8869
8870,Leith,11,212,8870
8871,Leith,11,212,8871
8872,Arthur's Seat,11,2094,8872
8873,Edinburgh,11,91,8873
8874,Leith,11,212,8874
8876,Leith,11,212,8876
8878,Edinburgh,11,91,8878
8879,Leith,11,212,8879
8880,Edinburgh,11,91,8880
8881,Edinburgh,11,91,8881
8882,Edinburgh,11,91,8882
8886,Dalkeith,11,1101,8886
8887,Haddington,11,1879,8887
8945,Kirkliston,11,2109,8945
8947,Cowgate,11,1079,8947
8948,Edinburgh,11,91,8948
8949,Greyfriars,11,1093,8949
8950,Edinburgh,11,91,8950
8955,Edinburgh,11,91,8955
8956,Edinburgh,11,91,8956
8957,St Giles's,11,2110,8957
8958,Edinburgh,11,91,8958
8961,Edinburgh,11,91,8961
8963,Holyrood,11,185,8963
8965,Edinburgh,11,91,8965
8966,Edinburgh,11,91,8966
8968,Edinburgh,11,91,8968
8970,Restalrig,11,2112,8970
8979,Water of Leith,11,253,8979
8980,Newhaven,11,1487,8980
8982,Edinburgh,11,91,8982
8988,Niddrie,11,1148,8988
8989,Musselburgh,11,1108,8989
8990,Pinkie House,11,2114,8990
8993,Haddington,11,1879,8993
8997,Hailes Castle,11,2117,8997
8999,East Linton,11,2118,8999
9031,Leith,11,212,9031
9044,Bass Rock,11,2130,9044
9047,Leith,11,212,9047
9051,Edinburgh,11,91,9051
9057,Edinburgh,11,91,9057
9060,Greyfriars,11,1093,9060
9061,Edinburgh,11,91,9061
9065,Edinburgh Castle,11,2133,9065
9101,Edinburgh,11,91,9101
9115,Edinburgh,11,91,9115
9118,Leith,11,212,9118
9122,Holyrood,11,185,9122
9123,Edinburgh,11,91,9123
9124,University of Edinburgh,11,2144,9124
9125,University of Edinburgh,11,2144,9125
9126,Edinburgh,11,91,9126
9127,Edinburgh,11,91,9127
9133,Leith,11,212,9133
9134,Leith,11,212,9134
9141,Leith,11,212,9141
9142,Linlithgow,11,1752,9142
9212,Edinburgh,11,91,9212
9219,Scottish Parliament,11,2167,9219
9226,Leith,11,212,9226
9233,Forth,11,247,9233
9240,Edinburg,11,2170,9240
9242,Edinburg,11,2170,9242
9244,Edinburgh,11,91,9244
9246,Edinburgh,11,91,9246
9249,Edinburgh,11,91,9249
9253,Edinburgh,11,91,9253
9259,Holyrood,11,185,9259
9260,Edinburgh,11,91,9260
9261,High Street,11,205,9261
9262,Edinburgh,11,91,9262
9263,Edinburg,11,2170,9263
9264,High Street,11,205,9264
9266,St Giles,11,1902,9266
9268,University of Edinburgh,11,2144,9268
9269,Edinburgh,11,91,9269
9270,University of Edinburgh,11,2144,9270
9271,Edinburgh,11,91,9271
9272,Greyfriars,11,1093,9272
9273,Edinburgh,11,91,9273
9274,Edinburg,11,2170,9274
9277,Physic Garden,11,2176,9277
9278,North Bridge,11,227,9278
9280,Physic Garden,11,2176,9280
9282,Physic Garden,11,2176,9282
9283,Edinburgh,11,91,9283
9284,St Giles,11,1902,9284
9285,Edinburg,11,2170,9285
9286,Edinburg,11,2170,9286
9287,Leith,11,212,9287
9288,Edinburgh,11,91,9288
9289,Edinburg,11,2170,9289
9297,County Buildings,11,2178,9297
9310,Edinburgh,11,91,9310
9311,Edinburg,11,2170,9311
9312,Linlithgow,11,1752,9312
9314,Linlithgow Palace,11,1861,9314
9316,Linlithgow,11,1752,9316
9322,Edinburgh,11,91,9322
9372,Holyrood,12,185,9372
9375,Edinburgh,12,91,9375
9498,Roslin,12,2212,9498
9499,Roslin,12,2212,9499
9520,High Street,12,205,9520
9544,Edinburgh,12,91,9544
9583,Edinburgh,12,91,9583
9586,Edinburgh,12,91,9586
9590,Edinburgh,12,91,9590
9597,Edinburgh,12,91,9597
9600,Edinburgh,12,91,9600
9602,Edinburgh,12,91,9602
9604,Castle Street,12,223,9604
9605,Charlotte Square,12,2222,9605
9606,Edinburgh,12,91,9606
9608,Granton,12,211,9608
9609,Firth of Forth,12,189,9609
9611,Edinburgh,12,91,9611
9613,Edinburgh,12,91,9613
9626,Edinburgh,12,91,9626
9635,Edinburgh,12,91,9635
9649,Charlotte Square,12,2222,9649
9651,Heriot Row,12,538,9651
9652,Queen Street,12,552,9652
9670,Edinburgh,12,91,9670
9675,Greyfriars,12,1093,9675
9687,Edinburgh,12,91,9687
9707,Edinburgh,12,91,9707
9714,Edinburgh,12,91,9714
9715,Edinburgh,12,91,9715
9718,Edinburgh,12,91,9718
9719,Edinburgh,13,91,9719
9720,Leith Docks,13,2240,9720
9721,Canongate,13,206,9721
9723,Canongate,13,206,9723
9738,Edinburgh,13,91,9738
9740,Dalmeny,13,2246,9740
9742,Kirkliston,13,2109,9742
9748,Edinburgh,13,91,9748
9749,Granton,13,211,9749
9750,Newhaven,13,1487,9750
9751,Leith Walk,13,2250,9751
9753,Kirkliston,13,2109,9753
9755,Kirkliston,13,2109,9755
9756,Hill Street,13,2252,9756
9762,Glasgow Road,13,2253,9762
9763,Musselburgh,13,1108,9763
9764,Musselburgh,13,1108,9764
9765,Kirkliston,13,2109,9765
9790,Edinburgh,13,91,9790
9794,Arthur's Seat,13,1202,9794
9798,Auld Reekie,13,186,9798
9811,Regent Street,13,443,9811
9815,Kirkliston,13,2109,9815
9828,Kirkliston,13,2109,9828
9845,Edinburgh,13,91,9845
9877,Albany Street,13,2271,9877
9961,Leith,13,212,9961
10006,Waverley Bridge,13,1473,10006
10011,Edinburgh,14,91,10011
10027,Regent Street,14,443,10027
10072,West End,14,700,10072
10074,Edinburgh,14,91,10074
10075,Edinburgh,14,91,10075
10078,Edinburgh,14,91,10078
10079,Edinburgh,14,91,10079
10082,Edinburgh,14,91,10082
10083,Auld Reekie,14,186,10083
10084,Leith Walk,14,2305,10084
10085,Leith Walk,14,2305,10085
10087,Edinburgh,14,91,10087
10117,High Street,14,205,10117
10138,Edinburgh,14,91,10138
10142,York Lane,14,2321,10142
10143,High Street,14,205,10143
10215,Edinburgh,14,91,10215
10225,High Street,14,205,10225
10259,Leith Walk,14,2305,10259
10260,Edinburgh,14,91,10260
10263,Canongate,14,564,10263
10264,Arthur's Seat,14,2094,10264
10265,Salisbury Crags,14,2332,10265
10266,Canongate,14,564,10266
10267,Leith Walk,14,2305,10267
10268,Leith Walk,14,2305,10268
10271,Leith Walk,14,2305,10271
10362,Regent Street,14,443,10362
10378,Edinburgh,14,91,10378
10417,Leith Walk,14,2305,10417
10419,Edinburgh,14,91,10419
10421,Edinboro,14,2347,10421
10422,Leith Walk,14,2305,10422
10424,Prince's Street,14,556,10424
10425,Holyrood Palace,14,207,10425
10426,Lasswade,14,1502,10426
10429,Leith Walk,14,2305,10429
10430,Edinburgh,14,91,10430
10432,New Town,14,210,10432
10433,North Bridge,14,227,10433
10434,Old Town,14,90,10434
10437,Leith Walk,14,2305,10437
10438,Leith Walk,14,2305,10438
10441,Newington,14,2348,10441
10442,Edinburgh,14,91,10442
10443,Edinburgh,14,91,10443
10446,Old Town,14,90,10446
10447,Leith Walk,14,2305,10447
10449,Waverley Station,14,229,10449
10450,Edinburgh,14,91,10450
10476,Edinburgh,14,91,10476
10482,Edinburgh,14,91,10482
10484,Edinburgh,14,91,10484
10485,Traprain Law,14,2352,10485
10487,Leith Walk,14,2305,10487
10489,Newington Road,14,2353,10489
10490,Leith Walk,14,2305,10490
10491,Leith Walk,14,2305,10491
10493,Leith Walk,14,2305,10493
10496,Edinburgh,14,91,10496
10497,Edinburgh,14,91,10497
10499,Leith Walk,14,2305,10499
10500,Edinburgh,14,91,10500
10547,Edinburgh,14,91,10547
10649,West End,14,700,10649
10661,Edinburgh,14,91,10661
10693,Edinburgh,14,91,10693
10696,Leith Walk,14,2305,10696
10697,Edinburgh,14,91,10697
10698,Leith Walk,14,2305,10698
10701,Leith Walk,14,2305,10701
10758,High Street,15,205,10758
10759,Edinburgh,15,91,10759
10798,Leith,15,212,10798
10799,Leith,15,212,10799
10802,Leith,15,212,10802
10804,Edinburgh,15,91,10804
10805,Leith,15,212,10805
10806,Leith,15,212,10806
10807,Edinburgh,15,91,10807
10808,Edinburgh,15,91,10808
10810,Broad Wynd,15,2381,10810
10812,Leith,15,212,10812
10813,Grassmarket,15,2382,10813
10814,Edinburgh,15,91,10814
10815,Grassmarket,15,2382,10815
10817,Leith,15,212,10817
10832,Leith,15,212,10832
10833,Leith,15,212,10833
10834,Leith,15,212,10834
10835,Leith,15,212,10835
10836,Leith,15,212,10836
10840,Forth,15,247,10840
10843,Leith,15,212,10843
10855,Leith,15,212,10855
10856,Tolbooth,15,949,10856
10857,Leith,15,212,10857
10860,Leith,15,212,10860
10862,Tolbooth,15,949,10862
10863,Tolbooth,15,949,10863
10864,Tolbooth,15,949,10864
10866,Tolbooth,15,949,10866
10867,Tolbooth,15,949,10867
10869,Tolbooth,15,949,10869
10870,Leith,15,212,10870
10872,Tolbooth,15,949,10872
10873,Edinburgh,15,91,10873
10874,Tolbooth,15,949,10874
10875,Tolbooth,15,949,10875
10876,Leith,15,212,10876
10884,Waters' Close,15,2389,10884
10886,Leith,15,212,10886
10892,Tolbooth,15,949,10892
10893,Leith,15,212,10893
10894,Leith,15,212,10894
10896,Leith,15,212,10896
10900,Leith,15,212,10900
10901,Forth,15,247,10901
10903,Tolbooth,15,949,10903
10905,Tolbooth,15,949,10905
10912,Leith,15,212,10912
10913,Leith,15,212,10913
10915,Leith,15,212,10915
10926,Forth,15,247,10926
10969,Leith,15,212,10969
11086,Caledonia Hotel,16,2444,11086
11088,Caledonia Hotel,16,2444,11088
11119,Chapel Royal,16,2450,11119
11120,Forth,16,247,11120
11133,Edinburgh,16,91,11133
11137,Calton Hill,16,188,11137
11140,St. Giles',16,1087,11140
11141,Edinburgh,16,91,11141
11142,St. Giles,16,202,11142
11143,St. Giles',16,1087,11143
11145,Holyrood Palace,16,207,11145
11146,Chapel Royal,16,2450,11146
11151,Canongate Tolbooth,16,2458,11151
11155,Mons Meg,16,219,11155
11170,Edinburgh,16,91,11170
11177,Edinburgh,16,91,11177
11178,Moray Place,16,539,11178
11179,Edinburgh,16,91,11179
11180,Edinburgh,16,91,11180
11182,George Hotel,16,2462,11182
12212,Union Hotel,16,2772,12212
12445,Edinburgh,17,91,12445
12451,Edinburgh,17,91,12451
12453,Princes Street,17,567,12453
12454,Auld Reekie,17,186,12454
12470,Assembly Rooms,17,450,12470
12477,High Street,17,205,12477
12505,Edinburgh,17,91,12505
12506,Edinburgh,17,91,12506
12513,Edinburgh,17,91,12513
12516,Edinburgh,17,91,12516
12517,Edinburgh,17,91,12517
12526,Leith Walk,17,2844,12526
12531,Auld Reekie,17,186,12531
12533,Holyrood,17,185,12533
12534,Arthur's Seat,17,2094,12534
12535,Calton Hill,17,188,12535
12536,Leith,17,212,12536
12537,Prince's Street,17,187,12537
12538,New Town,17,210,12538
12540,Edinburgh,17,91,12540
12545,Haymarket,17,686,12545
12550,Edinburgh,17,91,12550
12569,Edinburgh,17,91,12569
12570,Edinburgh,17,91,12570
12583,Edinburgh,17,91,12583
12585,Edinburgh,17,91,12585
12621,Edinburgh,17,91,12621
12627,Edinburgh,17,91,12627
12629,Edinburgh,17,91,12629
12638,Edinburgh,18,91,12638
12639,Edinburgh Academy,18,2861,12639
12642,Waverley Station,18,229,12642
12643,Edinburgh,18,91,12643
12687,Edinburgh,18,91,12687
12696,Nicolson Street,18,2888,12696
12697,Old Town,18,90,12697
12698,Edinburgh,18,91,12698
12719,Edinburgh,18,91,12719
12730,Edinburgh,18,91,12730
12731,Holyrood,18,185,12731
12732,St Giles',18,2896,12732
12733,High Street,18,205,12733
12734,High Street,18,205,12734
12735,High Street,18,205,12735
12736,Canongate,18,564,12736
12738,Princes Street Gardens,18,2897,12738
12739,Holyrood,18,185,12739
12740,Princes Street,18,2898,12740
12741,Holyrood,18,185,12741
12743,Canongate,18,564,12743
12744,South Bridge,18,2899,12744
12745,Newington,18,2348,12745
12746,Arthur's Seat,18,2094,12746
12747,Salisbury Crags,18,1445,12747
12748,Holyrood,18,185,12748
12749,Liberton,18,2900,12749
12750,Edinburgh,18,91,12750
12755,Holyrood,18,185,12755
12893,Ivy Cottage,19,2929,12893
12910,The Grosvenor,19,2937,12910
13070,The Causeway,19,1013,13070
13138,Edinburgh,19,91,13138
13194,Edinburgh,19,91,13194
13200,Linlithgow Palace,19,2998,13200
13201,Edinburgh,19,91,13201
13202,Edinburgh Castle,19,2133,13202
13203,Holyrood,19,185,13203
13204,Edinburgh,19,91,13204
13205,Waverley Bridge,19,1473,13205
13206,Edinburgh,19,91,13206
13207,Edinburgh,19,91,13207
13208,Waverley Bridge,19,1473,13208
13209,Edinburgh Castle,19,2133,13209
13210,Waverley Bridge,19,1473,13210
13211,Prince's Street,19,556,13211
13213,Prince's Street,19,556,13213
13215,Edinburgh,19,91,13215
